title,link,category,description,telephone,address,roadAddress,mapx,mapy,search_input,split_list,input_search,stores_url,file_names
나니행,http://www.instagram.com/naniheng,"음식점>카페,디저트",,,경기도 수원시 장안구 연무동 4-23 2층,경기도 수원시 장안구 광교산로 154-25 2층,314440,522613,경기도 수원시 장안구 연무동 스터디카페,"카페,디저트",경기도 수원시 장안구 연무동 나니행,https://m.map.naver.com/search2/search.naver?query=경기도%20수원시%20장안구%20연무동%20나니행&sm=hty&style=v5#/list,나니행.jpg
메가MGC커피 수원연무 시장 점,,"카페,디저트>카페",,,경기도 수원시 장안구 연무동 237-25,경기도 수원시 장안구 연무로13번길 58 1층 (연무동),313883,521862,경기도 수원시 장안구 연무동 시장,카페,경기도 수원시 장안구 연무동 메가MGC커피 수원연무 시장 점,https://m.map.naver.com/search2/search.naver?query=경기도%20수원시%20장안구%20연무동%20메가MGC커피%20수원연무%20시장%20점&sm=hty&style=v5#/list,메가MGC커피 수원연무 시장 점.jpg
오브오프,https://ofoff0710.modoo.at,"음식점>카페,디저트",,,경기도 수원시 권선구 세류동 218-58 1층,경기도 수원시 권선구 세권로 10 1층,311996,518042,경기도 수원시 권선구 세류1동 애견카페,"카페,디저트",경기도 수원시 권선구 세류1동 오브오프,https://m.map.naver.com/search2/search.naver?query=경기도%20수원시%20권선구%20세류1동%20오브오프&sm=hty&style=v5#/list,오브오프.jpg
카페 바이_Cafe_By,https://www.instagram.com/cafeby_/,"음식점>카페,디저트",,,경기도 수원시 권선구 세류동 840 삼익아파트 상가동 지하1층 B05호,경기도 수원시 권선구 세지로 99 삼익아파트 상가동 지하1층 B05호,313145,518122,경기도 수원시 권선구 세류1동 애견카페,"카페,디저트",경기도 수원시 권선구 세류1동  카페 바이_Cafe_By,https://m.map.naver.com/search2/search.naver?query=경기도%20수원시%20권선구%20세류1동%20%20카페%20바이_Cafe_By&sm=hty&style=v5#/list,카페 바이_Cafe_By.jpg
Moment de Bonheur,https://www.instagram.com/moment__de__bonheur/?igshid=YmMyMTA2M2Y=,"음식점>카페,디저트",,,경기도 수원시 권선구 세류동 1148-5 1층,경기도 수원시 권선구 경수대로225번길 24-33 1층,312907,516791,경기도 수원시 권선구 세류1동 애견카페,"카페,디저트",경기도 수원시 권선구 세류1동 Moment de Bonheur,https://m.map.naver.com/search2/search.naver?query=경기도%20수원시%20권선구%20세류1동%20Moment%20de%20Bonheur&sm=hty&style=v5#/list,Moment de Bonheur.jpg
플러피쉽,https://www.instagram.com/cafe_fluffysheep/,"음식점>카페,디저트",,,경기도 수원시 권선구 세류동 1079-1 진양산업 1층 플러피쉽,경기도 수원시 권선구 경수대로 313 진양산업 1층 플러피쉽,313341,517467,경기도 수원시 권선구 세류1동 애견카페,"카페,디저트",경기도 수원시 권선구 세류1동 플러피쉽,https://m.map.naver.com/search2/search.naver?query=경기도%20수원시%20권선구%20세류1동%20플러피쉽&sm=hty&style=v5#/list,플러피쉽.jpg
카페플러스셀,,"카페,디저트>베이커리",,,경기도 수원시 권선구 오목천동 775 1층 우측,경기도 수원시 권선구 서수원로53번길 25-36 1층 우측,309504,515000,경기도 수원시 권선구 평동 수영장,베이커리,경기도 수원시 권선구 평동 카페플러스셀,https://m.map.naver.com/search2/search.naver?query=경기도%20수원시%20권선구%20평동%20카페플러스셀&sm=hty&style=v5#/list,카페플러스셀.jpg
퍼피프레소,,"음식점>카페,디저트",,,경기도 수원시 권선구 평동 179 skv1 모터스 149호,경기도 수원시 권선구 평동로79번길 45 skv1 모터스 149호,310855,518037,경기도 수원시 권선구 평동 애견카페,"카페,디저트",경기도 수원시 권선구 평동 퍼피프레소,https://m.map.naver.com/search2/search.naver?query=경기도%20수원시%20권선구%20평동%20퍼피프레소&sm=hty&style=v5#/list,퍼피프레소.jpg
카페 여름가을,https://instagram.com/cafe_yeoreum._.gaeul,"음식점>카페,디저트",,,경기도 수원시 권선구 오목천동 1180 309동 1층 109호,경기도 수원시 권선구 서수원로 99 309동 1층 109호,309254,515411,경기도 수원시 권선구 평동 애견카페,"카페,디저트",경기도 수원시 권선구 평동  카페 여름가을,https://m.map.naver.com/search2/search.naver?query=경기도%20수원시%20권선구%20평동%20%20카페%20여름가을&sm=hty&style=v5#/list,카페 여름가을.jpg
카페 미밈,https://www.instagram.com/mimimm_cafe,"음식점>카페,디저트",,,경기도 수원시 권선구 탑동 159-1 3층,경기도 수원시 권선구 금호로 140 3층,308439,519517,경기도 수원시 권선구 서둔동 애견카페,"카페,디저트",경기도 수원시 권선구 서둔동  카페 미밈,https://m.map.naver.com/search2/search.naver?query=경기도%20수원시%20권선구%20서둔동%20%20카페%20미밈&sm=hty&style=v5#/list,카페 미밈.jpg
수재샵 갤러리 카페,,"음식점>카페,디저트",,,경기도 수원시 권선구 호매실동 1350-1,경기도 수원시 권선구 금곡로140번길 95-64 64 1층,306472,518947,경기도 수원시 권선구 금곡동 갤러리,"카페,디저트",경기도 수원시 권선구 금곡동 수재샵 갤러리 카페,https://m.map.naver.com/search2/search.naver?query=경기도%20수원시%20권선구%20금곡동%20수재샵%20갤러리%20카페&sm=hty&style=v5#/list,수재샵 갤러리 카페.jpg
마이오븐북,https://instagram.com/myovenbook?igshid=11y5kf8gkjbd9,"음식점>카페,디저트",,,경기도 수원시 권선구 금곡동 1083 폴리프라자 207호,경기도 수원시 권선구 금곡로102번길 30 폴리프라자 207호,306290,519521,경기도 수원시 권선구 금곡동 북카페,"카페,디저트",경기도 수원시 권선구 금곡동 마이오븐북,https://m.map.naver.com/search2/search.naver?query=경기도%20수원시%20권선구%20금곡동%20마이오븐북&sm=hty&style=v5#/list,마이오븐북.jpg
멧커피,https://www.instagram.com/metcoffee_,"음식점>카페,디저트",,,경기도 수원시 권선구 호매실동 1403 우석스퀘어 301호 멧커피,경기도 수원시 권선구 호매실로90번길 57 우석스퀘어 301호 멧커피,308257,517870,경기도 수원시 권선구 금곡동 애견카페,"카페,디저트",경기도 수원시 권선구 금곡동 멧커피,https://m.map.naver.com/search2/search.naver?query=경기도%20수원시%20권선구%20금곡동%20멧커피&sm=hty&style=v5#/list,멧커피.jpg
굼굼당,https://www.instagram.com/goomgoom_dang,"음식점>카페,디저트",,,경기도 수원시 권선구 호매실동 1344-4 1층 굼굼당,경기도 수원시 권선구 금곡로140번길 95-9 1층 굼굼당,306565,519152,경기도 수원시 권선구 호매실동 애견카페,"카페,디저트",경기도 수원시 권선구 호매실동 굼굼당,https://m.map.naver.com/search2/search.naver?query=경기도%20수원시%20권선구%20호매실동%20굼굼당&sm=hty&style=v5#/list,굼굼당.jpg
동화속케이크,,"음식점>카페,디저트",,,"경기도 수원시 권선구 호매실동 1375-3 2층 202호(호매실동, 골드프라자B)","경기도 수원시 권선구 서수원로 445 2층 202호(호매실동, 골드프라자B)",308131,518768,경기도 수원시 권선구 호매실동 체험,"카페,디저트",경기도 수원시 권선구 호매실동 동화속케이크,https://m.map.naver.com/search2/search.naver?query=경기도%20수원시%20권선구%20호매실동%20동화속케이크&sm=hty&style=v5#/list,동화속케이크.jpg
갤러리 베이커리,https://www.instagram.com/gallery_bakery/,"카페,디저트>베이커리",,,경기도 수원시 권선구 권선동 1296-5,경기도 수원시 권선구 동수원로 232,314549,516892,경기도 수원시 권선구 권선1동 갤러리,베이커리,경기도 수원시 권선구 권선1동  갤러리 베이커리,https://m.map.naver.com/search2/search.naver?query=경기도%20수원시%20권선구%20권선1동%20%20갤러리%20베이커리&sm=hty&style=v5#/list,갤러리 베이커리.jpg
댕들 신동 카페 거리점,http://instagram.com/dangdle_official,"음식점>카페,디저트",,,경기도 수원시 영통구 신동 990 1F,경기도 수원시 영통구 권선로882번길 108-12 1F,315106,516475,경기도 수원시 권선구 권선1동 애견카페,"카페,디저트",경기도 수원시 권선구 권선1동 댕들 신동 카페 거리점,https://m.map.naver.com/search2/search.naver?query=경기도%20수원시%20권선구%20권선1동%20댕들%20신동%20카페%20거리점&sm=hty&style=v5#/list,댕들 신동 카페 거리점.jpg
클라우드바이브,https://www.instagram.com/cloud._.vibe,"음식점>카페,디저트",,,경기도 수원시 팔달구 남창동 98-3 1층 101호 CLOUD VIBE,경기도 수원시 팔달구 행궁로 36 1층 101호 CLOUD VIBE,312845,520157,경기도 수원시 팔달구 화서2동 애견카페,"카페,디저트",경기도 수원시 팔달구 화서2동 클라우드바이브,https://m.map.naver.com/search2/search.naver?query=경기도%20수원시%20팔달구%20화서2동%20클라우드바이브&sm=hty&style=v5#/list,클라우드바이브.jpg
바나나희,,"카페,디저트>카페",,,경기도 수원시 팔달구 지동 142-10,경기도 수원시 팔달구 세지로 346,313750,520410,경기도 수원시 팔달구 지동 바(BAR),카페,경기도 수원시 팔달구 지동 바나나희,https://m.map.naver.com/search2/search.naver?query=경기도%20수원시%20팔달구%20지동%20바나나희&sm=hty&style=v5#/list,바나나희.jpg
레스티드 에스프레소바,https://www.instagram.com/cafe.rested,"음식점>카페,디저트",,,경기도 수원시 팔달구 우만동 85-3 114호,경기도 수원시 팔달구 중부대로239번길 5 114호,315266,519772,경기도 수원시 팔달구 우만1동 바(BAR),"카페,디저트",경기도 수원시 팔달구 우만1동 레스티드 에스프레소바,https://m.map.naver.com/search2/search.naver?query=경기도%20수원시%20팔달구%20우만1동%20레스티드%20에스프레소바&sm=hty&style=v5#/list,레스티드 에스프레소바.jpg
모소,http://www.instagram.com/__moso,"음식점>카페,디저트",,,경기도 수원시 팔달구 우만동 125-2,경기도 수원시 팔달구 권광로364번길 9 에드빌1층,314900,520143,경기도 수원시 팔달구 우만1동 애견카페,"카페,디저트",경기도 수원시 팔달구 우만1동 모소,https://m.map.naver.com/search2/search.naver?query=경기도%20수원시%20팔달구%20우만1동%20모소&sm=hty&style=v5#/list,모소.jpg
카페  이리,https://www.instagram.com/cafe_eeree,"음식점>카페,디저트",,,경기도 수원시 영통구 이의동 1344,경기도 수원시 영통구 도청로 65 자연앤힐스테이트 상가동 카페이리 (아비뉴프랑맞은편),315942,521260,경기도 수원시 팔달구 우만1동 애견카페,"카페,디저트",경기도 수원시 팔달구 우만1동  카페  이리,https://m.map.naver.com/search2/search.naver?query=경기도%20수원시%20팔달구%20우만1동%20%20카페%20%20이리&sm=hty&style=v5#/list,카페  이리.jpg
카페 공감,,"음식점>카페,디저트",,,경기도 수원시 영통구 이의동 1209 광교홍재도서관 1층,경기도 수원시 영통구 대학로 88 광교홍재도서관 1층,315752,522773,경기도 수원시 팔달구 우만1동 전시회,"카페,디저트",경기도 수원시 팔달구 우만1동 카페 공감,https://m.map.naver.com/search2/search.naver?query=경기도%20수원시%20팔달구%20우만1동%20카페%20공감&sm=hty&style=v5#/list,카페 공감.jpg
오미카페,https://www.instagram.com/o_mi_cafe/,"음식점>카페,디저트",,,경기도 수원시 장안구 조원동 771-9 1층,경기도 수원시 장안구 송정로168번길 15 1층,312919,522195,경기도 수원시 팔달구 우만1동 종합운동장,"카페,디저트",경기도 수원시 팔달구 우만1동 오미카페,https://m.map.naver.com/search2/search.naver?query=경기도%20수원시%20팔달구%20우만1동%20오미카페&sm=hty&style=v5#/list,오미카페.jpg
유스브릿지,https://blog.naver.com/qpzmwoxn24,"음식점>카페,디저트",,,경기도 수원시 팔달구 우만2동 578-1 용성빌딩 4층,경기도 수원시 팔달구 아주로 9 용성빌딩,315389,519752,경기도 수원시 팔달구 우만2동 공연장,"카페,디저트",경기도 수원시 팔달구 우만2동 유스브릿지,https://m.map.naver.com/search2/search.naver?query=경기도%20수원시%20팔달구%20우만2동%20유스브릿지&sm=hty&style=v5#/list,유스브릿지.jpg
카페  그루비,,"음식점>카페,디저트",,,경기도 수원시 영통구 이의동 1319-7,경기도 수원시 영통구 센트럴파크로127번길 148,316451,521758,경기도 수원시 팔달구 우만2동 북카페,"카페,디저트",경기도 수원시 팔달구 우만2동  카페  그루비,https://m.map.naver.com/search2/search.naver?query=경기도%20수원시%20팔달구%20우만2동%20%20카페%20%20그루비&sm=hty&style=v5#/list,카페  그루비.jpg
무하,https://www.instagram.com/muha_official_gg,"음식점>카페,디저트",,,경기도 수원시 영통구 이의동 1319-10 탄천변 지하 1층 무하,경기도 수원시 영통구 센트럴파크로127번길 154 탄천변 지하 1층 무하,316491,521771,경기도 수원시 팔달구 우만2동 애견카페,"카페,디저트",경기도 수원시 팔달구 우만2동 무하,https://m.map.naver.com/search2/search.naver?query=경기도%20수원시%20팔달구%20우만2동%20무하&sm=hty&style=v5#/list,무하.jpg
